id,provider,provider_id
1031919,1,CA00649
1031920,1,KS00856
1031921,1,GA03126
1031922,1,NC00196
1031923,1,TX02636
1031924,1,VA10715
1031925,1,GA02645
1031926,1,MT00746
1031927,1,TN00713
1031928,1,MT02117
1031929,1,KY00419
1031930,1,NY16126
1031931,1,VA00139
1031932,1,GA01513
1031933,1,CO00411
1031934,1,TX09129
1031935,1,PA01659
1031936,1,NE01990
1031937,1,NC00282
1031938,1,MT02725
1031939,1,MO12195
1031940,1,OK22285
1031941,1,MA00023
1031942,1,MN00842
1031943,1,MS03500
1031944,1,KS03902
1031945,1,SD01119
1031946,1,SD01765
1031947,1,SC02096
1031948,1,PA00211
1031949,1,OK00631
1031950,1,NE00021
1031951,1,IA02178
1031952,1,NC05051
1031953,1,IL01226
1031954,1,MA01167
1031955,1,NE00976
1031956,1,MO10089
1031957,1,GA00106
1031958,1,GA02190
1031959,1,KS03035
1031960,1,MO20556
1031961,1,NC04391
1031962,1,KY00051
1031963,1,NC05569
1031964,1,TN18509
1031965,1,TX05582
1031966,1,SD01125
1031967,1,MS01757
1031968,1,IA03137
1031969,1,NE00259
1031970,1,AR00933
1031971,1,OK00142
1031972,1,NY00091
1031973,1,MS03811
1031974,1,GA03439
1031975,1,FL13340
1031976,1,MT03567
1031977,1,IA02516
1031978,1,VT00089
1031979,1,SD00761
1031980,1,PA00566
1031981,1,AR00972
1031982,1,OK21450
1031983,1,IL01064
1031984,1,OH03050
1031985,1,MO31943
1031986,1,GA01135
1031987,1,OK01509
1031988,1,TX07160
1031989,1,OR00608
1031990,1,NE01371
1031991,1,OK83944
1031992,1,GA00503
1031993,1,MS01907
1031994,1,AZ20022
1031995,1,MO51138
1031996,1,GA00287
1031997,1,IA01769
1031998,1,CT00422
1031999,1,MT01775
1032000,1,NE00124
1032001,1,IA01174
1032002,1,OK83842
1032003,1,NJ00025
1032004,1,OK21033
1032005,1,FL00309
1032006,1,SD00139
1032007,1,LA00499
1032008,1,NY00986
1032009,1,GA01841
1032010,1,MS00823
1032011,1,WV04911
1032012,1,KS03019
1032013,1,WY01260
1032014,1,MT02388
1032015,1,MS00319
1032016,1,MO10194
1032017,1,MD00290
1032018,1,OK13187
1032019,1,MA02143
1032020,1,MS00946
1032021,1,IA00032
1032022,1,TN07905
1032023,1,GA05791
1032024,1,SC00578
1032025,1,TX02773
1032026,1,MS01147
1032027,1,NC00142
1032028,1,TX05528
1032029,1,MT02420
1032030,1,OK20592
1032031,1,NE01495
1032032,1,NV10771
1032033,1,GA03145
1032034,1,CT00530
1032035,1,TX05285
1032036,1,WA00192
1032037,1,IA01957
1032038,1,CO01395
1032039,1,SD00483
1032040,1,IA03336
1032041,1,NY00898
1032042,1,TN11703
1032043,1,TX03550
1032044,1,KS07425
1032045,1,KS02047
1032046,1,TX00446
1032047,1,OK01414
1032048,1,AL00259
1032049,1,MA02522
1032050,1,OR00146
1032051,1,NV10587
1032052,1,TX04872
1032053,1,NE00532
1032054,1,TX03787
1032055,1,GA00202
1032056,1,WY01854
1032057,1,IN03923
1032058,1,NE02174
1032059,1,WI00366
1032060,1,IA01230
1032061,1,VA10118
1032062,1,GA04030
1032063,1,TX09308
1032064,1,KS02194
1032065,1,ND01006
1032066,1,KS05107
1032067,1,GA03194
1032068,1,NC00855
1032069,1,MO31889
1032070,1,MO30067
1032071,1,OK00728
1032072,1,GA03833
1032073,1,SC01310
1032074,1,KS04772
1032075,1,OH00868
1032076,1,KS04174
1032077,1,KS04149
1032078,1,AL00913
1032079,1,IA03433
1032080,1,MS01472
1032081,1,KS04345
1032082,1,PA00248
1032083,1,GA06242
1032084,1,FL00040
1032085,1,MS01012
1032086,1,NY01273
1032087,1,NE01605
1032088,1,TN18503
1032089,1,TX02131
1032090,1,MO31322
1032091,1,TX00392
1032092,1,TX07200
1032093,1,IA04152
1032094,1,MT02444
1032095,1,IA02830
1032096,1,WI10128
1032097,1,TX05834
1032098,1,MS01744
1032099,1,KY00833
1032100,1,NY01292
1032101,1,SD02233
1032102,1,LA00059
1032103,1,WY01740
1032104,1,NC02589
1032105,1,GA00217
1032106,1,AL00596
1032107,1,OK13150
1032108,1,SC00334
1032109,1,TX01696
1032110,1,OK22210
1032111,1,GA05398
1032112,1,GA01113
1032113,1,OK21066
1032114,1,PA01832
1032115,1,TX04265
1032116,1,MS01994
1032117,1,TX05124
1032118,1,AR00747
1032119,1,MD00237
1032120,1,OK20682
1032121,1,MO40193
1032122,1,IN00537
1032123,1,KS03508
1032124,1,MT02422
1032125,1,CT00591
1032126,1,NV00198
1032127,1,NE00174
1032128,1,TX06463
1032129,1,KS02328
1032130,1,WY00435
1032131,1,CO01712
1032132,1,NY00530
1032133,1,NE08775
1032134,1,AL00310
1032135,1,NY01610
1032136,1,KS04699
1032137,1,SD00068
1032138,1,VA03302
1032139,1,NJ82307
1032140,1,KS01772
1032141,1,KS07134
1032142,1,OK20595
1032143,1,TX01864
1032144,1,IN03629
1032145,1,OK20905
1032146,1,CO01943
1032147,1,ME96041
1032148,1,MO40149
1032149,1,VT00231
1032150,1,OK00939
1032151,1,AL01335
1032152,1,MT02494
1032153,1,MO30735
1032154,1,KS00731
1032155,1,MT02345
1032156,1,AL01584
1032157,1,NY00489
1032158,1,IA00397
1032159,1,KS04684
1032160,1,IN00414
1032161,1,IL40063
1032162,1,OR00725
1032163,1,NE00267
1032164,1,WV83466
1032165,1,MT00243
1032166,1,SD00648
1032167,1,NY00802
1032168,1,NE07917
1032169,1,OK01412
1032170,1,IA03616
1032171,1,TX00800
1032172,1,CO00893
1032173,1,KY00384
1032174,1,KS01128
1032175,1,WY00831
1032176,1,IA01945
1032177,1,TX02985
1032178,1,MS02005
1032179,1,NE00395
1032180,1,MT02617
1032181,1,NV10566
1032182,1,MT02482
1032183,1,TX05361
1032184,1,MA00940
1032185,1,VA01105
1032186,1,MO50688
1032187,1,OH02884
1032188,1,TX06693
1032189,1,MT03213
1032190,1,OK02328
1032191,1,KS02480
1032192,1,MS03518
1032193,1,MD00292
1032194,1,SC02724
1032195,1,MO11990
1032196,1,VA11906
1032197,1,CA82427
1032198,1,KS02589
1032199,1,MA00318
1032200,1,SD01979
1032201,1,AL00425
1032202,1,OK21014
1032203,1,KY00556
1032204,1,TX02641
1032205,1,NE07879
1032206,1,CO00191
1032207,1,CO01064
1032208,1,MS03797
1032209,1,PA00681
1032210,1,MN00422
1032211,1,VA05714
1032212,1,KS07112
1032213,1,NJ00784
1032214,1,LA00054
1032215,1,WV08904
1032216,1,NE00716
1032217,1,OH00220
1032218,1,NJ00142
1032219,1,NC03094
1032220,1,MN01621
1032221,1,NC00805
1032222,1,OK00710
1032223,1,AR00292
1032224,1,WI00407
1032225,1,MS02199
1032226,1,MS01487
1032227,1,TX01997
1032228,1,OK21075
1032229,1,KY83508
1032230,1,NJ00849
1032231,1,SC01705
1032232,1,OK00607
1032233,1,NY00578
1032234,1,MO11906
1032235,1,TN11702
1032236,1,AL01317
1032237,1,GA03167
1032238,1,MO31754
1032239,1,IA01818
1032240,1,OK12919
1032241,1,NC02106
1032242,1,PA01115
1032243,1,SC02705
1032244,1,KS01836
1032245,1,UT00104
1032246,1,NC01412
1032247,1,MT03135
1032248,1,KS01129
1032249,1,IA02603
1032250,1,NJ00126
1032251,1,CT00150
1032252,1,VA18310
1032253,1,MT02459
1032254,1,MS03803
1032255,1,TX05535
1032256,1,SC00967
1032257,1,NE02218
1032258,1,PA00503
1032259,1,PA01091
1032260,1,SD01422
1032261,1,TN04711
1032262,1,KS03043
1032263,1,TX00266
1032264,1,MT01644
1032265,1,KS09062
1032266,1,NM20104
1032267,1,TX02593
1032268,1,NE00973
1032269,1,IA03991
1032270,1,OK02603
1032271,1,NE00131
1032272,1,CO01168
1032273,1,OK22231
1032274,1,GA07156
1032275,1,WY01418
1032276,1,MT02756
1032277,1,GA01881
1032278,1,TN13304
1032279,1,KS03865
1032280,1,IA01777
1032281,1,IA01698
1032282,1,NV10376
1032283,1,MO10532
1032284,1,NE03009
1032285,1,MT02662
1032286,1,MS00141
1032287,1,MS01508
1032288,1,MS03460
1032289,1,KS03205
1032290,1,AL02498
1032291,1,SD01662
1032292,1,KS01505
1032293,1,AL00106
1032294,1,PA00463
1032295,1,NE01819
1032296,1,CT00014
1032297,1,CA00608
1032298,1,CO00438
1032299,1,AR00944
1032300,1,VA83101
1032301,1,OK00138
1032302,1,OK21907
1032303,1,ND00300
1032304,1,WY02331
1032305,1,TX01796
1032306,1,MO30569
1032307,1,TX07054
1032308,1,GA06470
1032309,1,GA02593
1032310,1,GA01903
1032311,1,GA06147
1032312,1,GA07104
1032313,1,GA07123
1032314,1,KS01196
1032315,1,KS00794
1032316,1,GA05026
1032317,1,OK00945
1032318,1,MT01091
1032319,1,IA00751
1032320,1,KS03559
1032321,1,OK12711
1032322,1,SC01259
1032323,1,MS00174
1032324,1,NC00020
1032325,1,KS01725
1032326,1,KS03273
1032327,1,NH00558
1032328,1,OK20939
1032329,1,AL02591
1032330,1,KS04753
1032331,1,PA00977
1032332,1,CO02139
1032333,1,KS02419
1032334,1,MS03035
1032335,1,GA04709
1032336,1,IL50352
1032337,1,MT02433
1032338,1,MO10286
1032339,1,NY01209
1032340,1,TX02630
1032341,1,VT00219
1032342,1,SC01530
1032343,1,TX06665
1032344,1,OK21253
1032345,1,MS00704
1032346,1,TN11937
1032347,1,CO00611
1032348,1,IA00306
1032349,1,GA06286
1032350,1,ND00237
1032351,1,KS04666
1032352,1,NC04548
1032353,1,NC00647
1032354,1,OK00227
1032355,1,MO12383
1032356,1,SC01872
1032357,1,KS03254
1032358,1,IA01944
1032359,1,KY00111
1032360,1,SD01171
1032361,1,CA01360
1032362,1,IA00340
1032363,1,GA00596
1032364,1,VA09548
1032365,1,KS00890
1032366,1,MT03028
1032367,1,IA03759
1032368,1,GA01662
1032369,1,WA00225
1032370,1,MO50287
1032371,1,NE00472
1032372,1,MO30193
1032373,1,TN18719
1032374,1,WV07722
1032375,1,PA00461
1032376,1,KS09133
1032377,1,AL01446
1032378,1,GA02092
1032379,1,KS05477
1032380,1,KS04589
1032381,1,WV05716
1032382,1,MA01051
1032383,1,MN01596
1032384,1,MT02629
1032385,1,MT00102
1032386,1,TX00967
1032387,1,OK20559
1032388,1,KS01839
1032389,1,SC01599
1032390,1,TX06249
1032391,1,AL01146
1032392,1,KS01692
1032393,1,CO01685
1032394,1,SD00415
1032395,1,WY02446
1032396,1,SD00753
1032397,1,PA00038
1032398,1,KS04644
1032399,1,MS02631
1032400,1,NC01148
1032401,1,OK00635
1032402,1,MS03532
1032403,1,MS02045
1032404,1,NH00357
1032405,1,KS03209
1032406,1,WY01715
1032407,1,NC05633
1032408,1,KS02417
1032409,1,MS01995
1032410,1,AR00201
1032411,1,SC01479
1032412,1,NE02692
1032413,1,AL00030
1032414,1,GA02430
1032415,1,WI12385
1032416,1,SC02533
1032417,1,GA01049
1032418,1,NC05956
1032419,1,SD01964
1032420,1,MD00322
1032421,1,AL00050
1032422,1,MS02998
1032423,1,TX00445
1032424,1,TX04945
1032425,1,TX03058
1032426,1,WI00980
1032427,1,OK00384
1032428,1,TX04090
1032429,1,SC01286
1032430,1,OH01910
1032431,1,SD01414
1032432,1,IN00672
1032433,1,OK20549
1032434,1,IL00695
1032435,1,MT03413
1032436,1,MS01400
1032437,1,KS00578
1032438,1,TX07267
1032439,1,NC05535
1032440,1,NE02830
1032441,1,CT00562
1032442,1,MT01971
1032443,1,GA07010
1032444,1,MN01008
1032445,1,NJ00967
1032446,1,IN00072
1032447,1,KS09110
1032448,1,IA01472
1032449,1,WV08125
1032450,1,CA01015
1032451,1,MT01662
1032452,1,SD00385
1032453,1,SD02078
1032454,1,IL00951
1032455,1,AR00253
1032456,1,MT02307
1032457,1,KS03384
1032458,1,TX03693
1032459,1,IA02222
1032460,1,VA07567
1032461,1,TN06920
1032462,1,NE02550
1032463,1,IA00897
1032464,1,NC00676
1032465,1,TX02685
1032466,1,KS02819
1032467,1,NE01743
1032468,1,SD02506
1032469,1,KS07463
1032470,1,MS03581
1032471,1,KS03321
1032472,1,NJ00355
1032473,1,TX06167
1032474,1,MT01692
1032475,1,GA00717
1032476,1,VA17706
1032477,1,ND00897
1032478,1,GA04210
1032479,1,KS07481
1032480,1,MT01090
1032481,1,MT02470
1032482,1,CT00476
1032483,1,NY11079
1032484,1,MS02575
1032485,1,KS01763
1032486,1,CO00641
1032487,1,OK20934
1032488,1,NE08907
1032489,1,SC00518
1032490,1,TX00689
1032491,1,GA05786
1032492,1,TX02634
1032493,1,TX05039
1032494,1,MO20123
1032495,1,KS02492
1032496,1,KS09347
1032497,1,SD01596
1032498,1,NE00151
1032499,1,VA18320
1032500,1,SC01002
1032501,1,MS02964
1032502,1,AL01330
1032503,1,TX01961
1032504,1,NY14760
1032505,1,CA01237
1032506,1,GA03598
1032507,1,MT00900
1032508,1,OK22083
1032509,1,KS07617
1032510,1,WY00165
1032511,1,OK83952
1032512,1,SD02002
1032513,1,OK02182
1032514,1,MN82440
1032515,1,TX03221
1032516,1,KS03356
1032517,1,NC02890
1032518,1,TX01353
1032519,1,NV00076
1032520,1,GA01106
1032521,1,WI00859
1032522,1,SD01742
1032523,1,KS03686
1032524,1,GA01755
1032525,1,IA00020
1032526,1,KS03198
1032527,1,AL00133
1032528,1,OK12167
1032529,1,CO00860
1032530,1,KS04446
1032531,1,KS09322
1032532,1,WA00200
1032533,1,OK01268
1032534,1,MO20147
1032535,1,NE00119
1032536,1,NE08591
1032537,1,NE08592
1032538,1,OK00937
1032539,1,KS04960
1032540,1,NY01097
1032541,1,GA02192
1032542,1,TX05982
1032543,1,KS03932
1032544,1,TX00927
1032545,1,AL00934
1032546,1,GA05716
1032547,1,WY01336
1032548,1,GA01333
1032549,1,IN00044
1032550,1,KS02062
1032551,1,ND00203
1032552,1,IL00938
1032553,1,NC01457
1032554,1,VA00356
1032555,1,NE00236
1032556,1,NM00217
1032557,1,NY00835
1032558,1,IL00127
1032559,1,VT00058
1032560,1,SD02277
1032561,1,VA15329
1032562,1,OK20659
1032563,1,CT00248
1032564,1,NE01514
1032565,1,OK20927
1032566,1,SC00618
1032567,1,KY00106
1032568,1,GA05078
1032569,1,TX04916
1032570,1,MO31910
1032571,1,WY00280
1032572,1,NY00830
1032573,1,SD01803
1032574,1,TX03754
1032575,1,CA00932
1032576,1,ND00621
1032577,1,WA01715
1032578,1,KS03741
1032579,1,IL00073
1032580,1,MT03085
1032581,1,KS05391
1032582,1,GA01132
1032583,1,GA04607
1032584,1,MO30070
1032585,1,OK12159
1032586,1,KS07309
1032587,1,KS03751
1032588,1,IA02143
1032589,1,AL02259
1032590,1,AL02260
1032591,1,AL02261
1032592,1,MS01577
1032593,1,GA00010
1032594,1,KS04669
1032595,1,TX04856
1032596,1,NC00523
1032597,1,SD02074
1032598,1,IA00843
1032599,1,NE02495
1032600,1,SC00570
1032601,1,MT03653
1032602,1,TX00275
1032603,1,SD01275
1032604,1,GA02415
1032605,1,MO31190
1032606,1,MT02882
1032607,1,GA00017
1032608,1,KS04805
1032609,1,IL00985
1032610,1,IL50494
1032611,1,KS01514
1032612,1,AL02367
1032613,1,NE01420
1032614,1,KS07275
1032615,1,OK83954
1032616,1,KS03437
1032617,1,SC02633
1032618,1,IA02658
1032619,1,KS00745
1032620,1,MT01939
1032621,1,KS00223
1032622,1,IA00851
1032623,1,NC04755
1032624,1,SD02493
1032625,1,IA00400
1032626,1,MT02954
1032627,1,LA00299
1032628,1,CA01028
1032629,1,TX04350
1032630,1,OR00455
1032631,1,AR00375
1032632,1,WV05523
1032633,1,AL00991
1032634,1,VA10502
1032635,1,NC03997
1032636,1,KS01982
1032637,1,KS01586
1032638,1,IA00514
1032639,1,SD00831
1032640,1,OK13297
1032641,1,GA02196
1032642,1,NJ00237
1032643,1,GA06137
1032644,1,SD00850
1032645,1,NY14326
1032646,1,MA00650
1032647,1,TN03111
1032648,1,TX02787
1032649,1,OH00120
1032650,1,SD00792
1032651,1,AR01163
1032652,1,GA01588
1032653,1,NH00552
1032654,1,OK00287
1032655,1,NC02998
1032656,1,IN00666
1032657,1,MO31181
1032658,1,IA02473
1032659,1,TN15788
1032660,1,NE08992
1032661,1,MO11381
1032662,1,NE00746
1032663,1,GA05590
1032664,1,TX02753
1032665,1,PA00013
1032666,1,CA00974
1032667,1,MO50238
1032668,1,MT03265
1032669,1,NC00095
1032670,1,NJ00953
1032671,1,MS01473
1032672,1,OK12098
1032673,1,MT01675
1032674,1,TX06507
1032675,1,NY01333
1032676,1,MS01952
1032677,1,KS02084
1032678,1,MD00229
1032679,1,OK12488
1032680,1,OK30090
1032681,1,OK21009
1032682,1,TX03689
1032683,1,KS04452
1032684,1,SC01028
1032685,1,NE01526
1032686,1,SD01187
1032687,1,MT03044
1032688,1,CT01658
1032689,1,MT00366
1032690,1,IL01060
1032691,1,VA19518
1032692,1,SD02267
1032693,1,NC00650
1032694,1,OK22272
1032695,1,IN00306
1032696,1,MT03186
1032697,1,OH02801
1032698,1,IA00082
1032699,1,IA00308
1032700,1,PA00265
1032701,1,CO02646
1032702,1,GA00453
1032703,1,TX01076
1032704,1,KS04686
1032705,1,KS07445
1032706,1,GA03831
1032707,1,MO30112
1032708,1,AR01528
1032709,1,MS03695
1032710,1,TX05046
1032711,1,NY01126
1032712,1,MT01233
1032713,1,IA02497
1032714,1,KS03430
1032715,1,OK30081
1032716,1,MO10514
1032717,1,OK83815
1032718,1,GA04610
1032719,1,PA01533
1032720,1,PA00136
1032721,1,UT00183
1032722,1,AR00627
1032723,1,KS00421
1032724,1,SD01600
1032725,1,IA00743
1032726,1,VA10117
1032727,1,OK00928
1032728,1,ID00247
1032729,1,NY00062
1032730,1,NC02380
1032731,1,IA01004
1032732,1,KS09205
1032733,1,OK30246
1032734,1,PA00135
1032735,1,NE01756
1032736,1,TX06171
1032737,1,MS00540
1032738,1,MS00471
1032739,1,MS00804
1032740,1,NE02179
1032741,1,GA01721
1032742,1,MT03231
1032743,1,NE00301
1032744,1,TX03821
1032745,1,NC05201
1032746,1,SD00639
1032747,1,FL00009
1032748,1,IA01890
1032749,1,MA01722
1032750,1,AR01535
1032751,1,TX00641
1032752,1,KS01483
1032753,1,OK01285
1032754,1,VA19523
1032755,1,IA00186
1032756,1,MO30408
1032757,1,SD02419
1032758,1,OK30182
1032759,1,TX01996
1032760,1,OK21070
1032761,1,MT02206
1032762,1,IL00522
1032763,1,NH03580
1032764,1,FL00408
1032765,1,OK00679
1032766,1,AL01277
1032767,1,SD01050
1032768,1,SD01752
1032769,1,NY00043
1032770,1,TX04630
1032771,1,AL00583
1032772,1,ND00377
1032773,1,MO10015
1032774,1,TX06061
1032775,1,PA00247
1032776,1,GA05178
1032777,1,NE01101
1032778,1,CT00126
1032779,1,VT00063
1032780,1,NY01151
1032781,1,NH00559
1032782,1,VA06114
1032783,1,SD00741
1032784,1,IA02529
1032785,1,WY02493
1032786,1,MA00496
1032787,1,CO00301
1032788,1,NC05022
1032789,1,KS00493
1032790,1,ME00701
1032791,1,OH00593
1032792,1,GA01359
1032793,1,KS01559
1032794,1,GA04601
1032795,1,CT00038
1032796,1,CA00581
1032797,1,GA00090
1032798,1,SD01701
1032799,1,KS02574
1032800,1,PA00757
1032801,1,MT00760
1032802,1,SD00820
1032803,1,TX02151
1032804,1,OH00660
1032805,1,WY00113
1032806,1,NC01299
1032807,1,OK02066
1032808,1,KS09218
1032809,1,IA02721
1032810,1,NY00746
1032811,1,VA17505
1032812,1,KS00217
1032813,1,PA01819
1032814,1,MI02318
1032815,1,KS02138
1032816,1,MI00745
1032817,1,MI00746
1032818,1,GA02012
1032819,1,TX00051
1032820,1,MS00685
1032821,1,GA07126
1032822,1,NE01713
1032823,1,IA02586
1032824,1,AL02049
1032825,1,AL00588
1032826,1,IA03303
1032827,1,KS03141
1032828,1,KS03140
1032829,1,AL02405
1032830,1,NY01175
1032831,1,OK00768
1032832,1,OK13235
1032833,1,SD02069
1032834,1,VA03396
1032835,1,MT02317
1032836,1,MI00944
1032837,1,KS07375
1032838,1,KS09199
1032839,1,MS00224
1032840,1,TX01097
1032841,1,KS03022
1032842,1,GA01750
1032843,1,PA00044
1032844,1,NH00914
1032845,1,MI00482
1032846,1,IA04134
1032847,1,MT03002
1032848,1,CA00262
1032849,1,SC01279
1032850,1,NE00281
1032851,1,WY00014
1032852,1,TX04616
1032853,1,MO11358
1032854,1,MT03097
1032855,1,MS01488
1032856,1,MT03686
1032857,1,VA00142
1032858,1,KS04453
1032859,1,WI00352
1032860,1,NE01620
1032861,1,KS02307
1032862,1,TX05000
1032863,1,PA00310
1032864,1,CA01211
1032865,1,AR00835
1032866,1,TN06917
1032867,1,SD01513
1032868,1,OK21233
1032869,1,WA00460
1032870,1,MA01107
1032871,1,MT01701
1032872,1,OH02398
1032873,1,SC02656
1032874,1,AL01748
1032875,1,TX01070
1032876,1,SD00769
1032877,1,MS02729
1032878,1,OK01241
1032879,1,MS00502
1032880,1,SD00411
1032881,1,AL01357
1032882,1,VA06907
1032883,1,OR00211
1032884,1,GA03528
1032885,1,MS01466
1032886,1,ND00404
1032887,1,TX05362
1032888,1,RI01106
1032889,1,OK30226
1032890,1,TX05035
1032891,1,MT02026
1032892,1,GA03131
1032893,1,GA05705
1032894,1,TX06015
1032895,1,RI03204
1032896,1,MO11705
1032897,1,MT01806
1032898,1,MO30401
1032899,1,MS03702
1032900,1,MT00544
1032901,1,GA02359
1032902,1,MO11254
1032903,1,OH00235
1032904,1,MO20795
1032905,1,OK13208
1032906,1,GA05796
1032907,1,MO30433
1032908,1,GA00030
1032909,1,MO31263
1032910,1,MT00566
1032911,1,GA04256
1032912,1,NC01114
1032913,1,MS00546
1032914,1,SC00255
1032915,1,ND00851
1032916,1,NC00980
1032917,1,AL01112
1032918,1,VA11101
1032919,1,TX05350
1032920,1,NC03339
1032921,1,CA00953
1032922,1,KS04568
1032923,1,NC01151
1032924,1,SD01514
1032925,1,IA01949
1032926,1,NY00576
1032927,1,IL50520
1032928,1,KS07627
1032929,1,GA05523
1032930,1,MT02496
1032931,1,IN03480
1032932,1,MO10725
1032933,1,OK20665
1032934,1,GA03236
1032935,1,GA05440
1032936,1,MT03301
1032937,1,NC05234
1032938,1,TX01072
1032939,1,ME00145
1032940,1,MS03174
1032941,1,LA00479
1032942,1,NE00025
1032943,1,NH00459
1032944,1,KS00077
1032945,1,MO20400
1032946,1,TX01199
1032947,1,TX06599
1032948,1,OK00235
1032949,1,CO02891
1032950,1,OH02467
1032951,1,WV10101
1032952,1,GA05752
1032953,1,NC03166
1032954,1,MT01639
1032955,1,NC00581
1032956,1,KS07211
1032957,1,WY00607
1032958,1,WI00946
1032959,1,SC02125
1032960,1,LA00092
1032961,1,CO00405
1032962,1,LA00494
1032963,1,ME00528
1032964,1,AL00348
1032965,1,MO30611
1032966,1,MS03794
1032967,1,VA06905
1032968,1,TX01132
1032969,1,MS02720
1032970,1,OR00522
1032971,1,CO00102
1032972,1,CO02894
1032973,1,KS03651
1032974,1,NC00633
1032975,1,KS01420
1032976,1,WI00656
1032977,1,NE00238
1032978,1,GA05928
1032979,1,CA00666
1032980,1,NE01180
1032981,1,AR00222
1032982,1,MO10262
1032983,1,CA01046
1032984,1,VT00156
1032985,1,MO11883
1032986,1,KS01247
1032987,1,GA05743
1032988,1,TX01102
1032989,1,NM00263
1032990,1,SC02087
1032991,1,NC00495
1032992,1,NE00117
1032993,1,IN03251
1032994,1,KS02241
1032995,1,AR00398
1032996,1,MA00869
1032997,1,CA00591
1032998,1,CA00625
1032999,1,UT00087
1033000,1,TN03544
1033001,1,MT03393
1033002,1,SC02094
1033003,1,IN00142
1033004,1,VA12501
1033005,1,PA00303
1033006,1,OK00950
1033007,1,MI00419
1033008,1,TX05690
1033009,1,MT01297
1033010,1,KS07443
1033011,1,OH00957
1033012,1,ID00214
1033013,1,MT01769
1033014,1,SD01110
1033015,1,PA00531
1033016,1,MA00980
1033017,1,TX04640
1033018,1,TN07904
1033019,1,KS01805
1033020,1,TX03737
1033021,1,SC02186
1033022,1,KS02258
1033023,1,KS02525
1033024,1,MO31306
1033025,1,MO11426
1033026,1,IA00705
1033027,1,KS03461
1033028,1,GA04781
1033029,1,OK01447
1033030,1,KS07237
1033031,1,IA01139
1033032,1,NH00286
1033033,1,OK10097
1033034,1,IL01022
1033035,1,AL02322
1033036,1,IA02117
1033037,1,IL00602
1033038,1,NJ00339
1033039,1,TX00943
1033040,1,OH00981
1033041,1,MO11427
1033042,1,OK12178
1033043,1,TX07332
1033044,1,IA02330
1033045,1,OK30280
1033046,1,KS02362
1033047,1,KS09142
1033048,1,TN15802
1033049,1,OK00594
1033050,1,NE00047
1033051,1,MT02484
1033052,1,SC02286
1033053,1,MT00771
1033054,1,MT02626
1033055,1,UT00088
1033056,1,OK13200
1033057,1,PA00405
1033058,1,IL00892
1033059,1,VT00101
1033060,1,OK00639
1033061,1,TX04099
1033062,1,MO11640
1033063,1,MT03081
1033064,1,SC01477
1033065,1,NC01537
1033066,1,TX03285
1033067,1,UT00435
1033068,1,FL00311
1033069,1,KY00839
1033070,1,IA03930
1033071,1,KS00050
1033072,1,MS01039
1033073,1,PA01082
1033074,1,WI00467
1033075,1,MT00233
1033076,1,NJ00024
1033077,1,NC02637
1033078,1,GA03012
1033079,1,MS01458
1033080,1,NE01604
1033081,1,OK01455
1033082,1,TX02836
1033083,1,TX05592
1033084,1,MS00221
1033085,1,ND00720
1033086,1,KS03529
1033087,1,GA05708
1033088,1,MT03667
1033089,1,IN00370
1033090,1,NC01389
1033091,1,GA01489
1033092,1,TX02236
1033093,1,GA02688
1033094,1,MS01904
1033095,1,VA04134
1033096,1,NE02370
1033097,1,OH01225
1033098,1,MS01937
1033099,1,MA01292
1033100,1,IN03955
1033101,1,SC01097
1033102,1,WA00522
1033103,1,CT00521
1033104,1,KS03758
1033105,1,PA00473
1033106,1,OK00084
1033107,1,IN03927
1033108,1,NE02647
1033109,1,MT01193
1033110,1,IA00162
1033111,1,KS02196
1033112,1,VA02302
1033113,1,PA00434
1033114,1,MS02403
1033115,1,MO30029
1033116,1,MT02323
1033117,1,KS03491
1033118,1,IA03048
1033119,1,SC00112
1033120,1,MT02591
1033121,1,MS00922
1033122,1,WI00349
1033123,1,WY02239
1033124,1,SD00282
1033125,1,TX04172
1033126,1,SC02066
1033127,1,NC03935
1033128,1,IL50004
1033129,1,IN00032
1033130,1,GA00497
1033131,1,TX00098
1033132,1,OK00204
1033133,1,UT00552
1033134,1,OR00095
1033135,1,MS02077
1033136,1,GA03431
1033137,1,TN08513
1033138,1,OK20670
1033139,1,LA00229
1033140,1,AZ00033
1033141,1,TX02619
1033142,1,TX01486
1033143,1,SD00793
1033144,1,TX01437
1033145,1,AL00545
1033146,1,TX02575
1033147,1,TX05320
1033148,1,OK21700
1033149,1,AL00120
1033150,1,IN00781
1033151,1,CA00163
1033152,1,CT00274
1033153,1,MT00470
1033154,1,MO11820
1033155,1,KS04726
1033156,1,SD00215
1033157,1,PA00431
1033158,1,IL00361
1033159,1,ND00087
1033160,1,MO83468
1033161,1,SD00547
1033162,1,GA01021
1033163,1,MT01831
1033164,1,AL01358
1033165,1,SD01873
1033166,1,OK30071
1033167,1,MO20439
1033168,1,GA04067
1033169,1,TX07115
1033170,1,TX00380
1033171,1,ND01005
1033172,1,IL00168
1033173,1,MT02973
1033174,1,ND00764
1033175,1,KS01433
1033176,1,GA07132
1033177,1,WI01207
1033178,1,TX02997
1033179,1,IN03126
1033180,1,MO10511
1033181,1,MT00740
1033182,1,MO10558
1033183,1,ME00462
1033184,1,NM00157
1033185,1,KS04073
1033186,1,GA03287
1033187,1,ME83654
1033188,1,TX05636
